id,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Label
524818,5.0,4.0,5.0,2.0,"Partner,Friends,Siblings,Co-worker","Skyscrapers=>6,Sport=>5,Art and Music=>4,Carnival=>3,Cuisine=>4,Economic=>6",-6,7.0,8,"""Welcome to the big apple""",New York City
526575,5.0,5.0,3.0,5.0,"Friends,Co-worker","Skyscrapers=>6,Sport=>3,Art and Music=>3,Carnival=>5,Cuisine=>1,Economic=>6",-3,6.0,4,"Wall Street, Manhattan, banks, traffic, economy, cost of living, Mafia, crime......",New York City
526091,5.0,5.0,4.0,2.0,Friends,"Skyscrapers=>6,Sport=>1,Art and Music=>5,Carnival=>2,Cuisine=>3,Economic=>4",-10,10.0,100,Hey I'm walking over here,New York City
211158,5.0,4.0,3.0,3.0,"Partner,Friends","Skyscrapers=>1,Sport=>5,Art and Music=>5,Carnival=>2,Cuisine=>4,Economic=>5",3,5.0,5,The city that never sleeps,New York City
313186,2.0,5.0,3.0,2.0,Co-worker,"Skyscrapers=>6,Sport=>2,Art and Music=>2,Carnival=>4,Cuisine=>4,Economic=>6",4,7.0,13,"The sleepless city, the melting pot of dreams.",New York City
523354,5.0,5.0,5.0,4.0,"Friends,Siblings","Skyscrapers=>6,Sport=>1,Art and Music=>5,Carnival=>4,Cuisine=>3,Economic=>2",0,4.0,20,Hey I'm walking over here,New York City
523037,5.0,5.0,4.0,3.0,"Partner,Friends,Siblings","Skyscrapers=>2,Sport=>5,Art and Music=>1,Carnival=>4,Cuisine=>3,Economic=>6",4,1.0,3,the sky is the limit,New York City
386388,5.0,5.0,4.0,2.0,Siblings,"Skyscrapers=>4,Sport=>3,Art and Music=>5,Carnival=>1,Cuisine=>6,Economic=>2",-4,3.0,10,"""The city that never sleeps""",New York City
543739,5.0,5.0,5.0,4.0,"Partner,Friends,Siblings,Co-worker","Skyscrapers=>6,Sport=>1,Art and Music=>3,Carnival=>2,Cuisine=>4,Economic=>5",-10,1.0,3,.,New York City
523824,5.0,4.0,4.0,3.0,"Partner,Friends,Siblings,Co-worker","Skyscrapers=>6,Sport=>2,Art and Music=>4,Carnival=>2,Cuisine=>3,Economic=>6",3,2.0,4,"""Concrete jungle where dreams are made of, there's nothing you can't do in New York""",New York City
523710,5.0,5.0,3.0,3.0,"Partner,Friends,Siblings,Co-worker","Skyscrapers=>6,Sport=>1,Art and Music=>5,Carnival=>2,Cuisine=>3,Economic=>4",-8,20.0,50,"""Concrete jungle where dreams are made of.""",New York City
313386,5.0,5.0,5.0,4.0,"Partner,Friends,Siblings,Co-worker","Skyscrapers=>6,Sport=>5,Art and Music=>6,Carnival=>3,Cuisine=>4,Economic=>6",1,1.0,5,I'm walkin' here.,New York City
522150,5.0,4.0,2.0,4.0,"Partner,Friends,Siblings","Skyscrapers=>5,Sport=>4,Art and Music=>4,Carnival=>4,Cuisine=>3,Economic=>4",10,2.0,5,"""No day shall erase you from the memory of time""",New York City
315799,5.0,5.0,4.0,3.0,"Partner,Friends,Siblings,Co-worker","Skyscrapers=>5,Sport=>4,Art and Music=>3,Carnival=>2,Cuisine=>1,Economic=>6",3,1.0,10,I'm walking here!,New York City
392971,5.0,5.0,4.0,4.0,"Partner,Friends,Siblings","Skyscrapers=>6,Sport=>5,Art and Music=>5,Carnival=>2,Cuisine=>3,Economic=>4",-5,5.0,10,"""busy city""",New York City
85523,5.0,5.0,5.0,5.0,Friends,"Skyscrapers=>6,Sport=>4,Art and Music=>2,Carnival=>1,Cuisine=>3,Economic=>5",0,2.0,10,None,New York City
312266,5.0,4.0,4.0,4.0,"Partner,Friends,Siblings","Skyscrapers=>1,Sport=>2,Art and Music=>6,Carnival=>3,Cuisine=>4,Economic=>5",4,2.0,5,A city that never sleeps,New York City
616470,5.0,5.0,3.0,3.0,"Partner,Siblings,Co-worker","Skyscrapers=>6,Sport=>2,Art and Music=>3,Carnival=>1,Cuisine=>4,Economic=>5",7,7.0,7,i new york you can be a new man,New York City
499357,5.0,5.0,4.0,2.0,"Friends,Siblings,Co-worker","Skyscrapers=>6,Sport=>2,Art and Music=>5,Carnival=>1,Cuisine=>4,Economic=>3",5,4.0,10,"""In New York

Concrete jungle where dreams are made of""",New York City
317706,5.0,4.0,4.0,2.0,"Friends,Siblings","Skyscrapers=>5,Sport=>1,Art and Music=>4,Carnival=>2,Cuisine=>3,Economic=>6",0,5.0,15,the city that never sleeps,New York City
630892,5.0,5.0,4.0,4.0,"Partner,Friends","Skyscrapers=>6,Sport=>5,Art and Music=>2,Carnival=>3,Cuisine=>1,Economic=>4",-5,4.0,6,They are in the tunnels,New York City
316001,5.0,5.0,4.0,4.0,"Partner,Friends,Siblings,Co-worker","Skyscrapers=>6,Sport=>6,Art and Music=>6,Carnival=>6,Cuisine=>6,Economic=>6",4,7.0,8,"""""concrete jungles where dreams are made of""",New York City
519627,5.0,5.0,4.0,5.0,Friends,"Skyscrapers=>5,Sport=>1,Art and Music=>2,Carnival=>3,Cuisine=>4,Economic=>6",-1,4.0,6,Welcome to New York.,New York City
631625,5.0,5.0,3.0,5.0,"Partner,Friends,Co-worker","Skyscrapers=>6,Sport=>1,Art and Music=>4,Carnival=>2,Cuisine=>3,Economic=>5",3,3.0,10,New York is the only real city-city.,New York City
504443,2.0,5.0,2.0,5.0,"Friends,Co-worker","Skyscrapers=>6,Sport=>3,Art and Music=>6,Carnival=>3,Cuisine=>3,Economic=>6",0,7.0,10,The city that never sleeps,New York City
409187,5.0,5.0,4.0,4.0,"Partner,Friends,Siblings,Co-worker","Skyscrapers=>4,Sport=>2,Art and Music=>5,Carnival=>3,Cuisine=>4,Economic=>5",10,3.0,2,The city of lights.,New York City
413882,5.0,5.0,3.0,5.0,Siblings,"Skyscrapers=>2,Sport=>4,Art and Music=>6,Carnival=>1,Cuisine=>5,Economic=>3",10,5.0,12,city of dreams,New York City
409126,5.0,4.0,4.0,4.0,"Partner,Friends,Siblings","Skyscrapers=>5,Sport=>3,Art and Music=>2,Carnival=>1,Cuisine=>4,Economic=>6",23,2.0,8,where dreams come true.,New York City
525023,5.0,5.0,4.0,5.0,"Partner,Friends,Siblings,Co-worker","Skyscrapers=>6,Sport=>4,Art and Music=>3,Carnival=>1,Cuisine=>2,Economic=>5",5,2.0,4,"Concrete jungle where dreams are made of, there's nothing you can't do!",New York City
505211,5.0,5.0,4.0,4.0,"Partner,Siblings","Skyscrapers=>6,Sport=>2,Art and Music=>5,Carnival=>1,Cuisine=>3,Economic=>6",-1,5.0,10,The city that never sleeps.,New York City
412560,5.0,5.0,2.0,2.0,"Partner,Friends,Siblings,Co-worker","Skyscrapers=>6,Sport=>1,Art and Music=>3,Carnival=>2,Cuisine=>4,Economic=>5",-5,7.0,15,The big apple.,New York City
522758,5.0,5.0,4.0,4.0,"Partner,Friends,Siblings,Co-worker","Skyscrapers=>6,Sport=>3,Art and Music=>5,Carnival=>2,Cuisine=>5,Economic=>6",0,10.0,10,"""The city that never sleeps""",New York City
494871,5.0,3.0,1.0,3.0,Siblings,"Skyscrapers=>5,Sport=>1,Art and Music=>2,Carnival=>3,Cuisine=>4,Economic=>6",-5,10.0,20,Not affordable to live there.,New York City
618249,4.0,5.0,4.0,5.0,"Partner,Friends,Siblings,Co-worker","Skyscrapers=>4,Sport=>1,Art and Music=>5,Carnival=>2,Cuisine=>3,Economic=>6",0,3.0,10,Carrie bradshaw,New York City
406181,5.0,5.0,2.0,2.0,"Partner,Friends,Siblings","Skyscrapers=>4,Sport=>1,Art and Music=>2,Carnival=>3,Cuisine=>5,Economic=>6",25,5.0,4,"When I'm in New York, I just want to walk down the street and feel this thing, like I'm in a movie.",New York City
523647,5.0,3.0,3.0,3.0,"Partner,Friends,Siblings,Co-worker","Skyscrapers=>6,Sport=>2,Art and Music=>3,Carnival=>1,Cuisine=>5,Economic=>4",-5,5.0,7,Business Hub,New York City
494020,5.0,5.0,3.0,1.0,Co-worker,"Skyscrapers=>5,Sport=>1,Art and Music=>2,Carnival=>3,Cuisine=>4,Economic=>6",20,2.0,8,"Work hard, play hard",New York City
387537,5.0,5.0,5.0,5.0,"Partner,Friends","Skyscrapers=>6,Sport=>2,Art and Music=>6,Carnival=>4,Cuisine=>5,Economic=>6",0,4.0,7,Let me hear it for New York!,New York City
524843,4.0,3.0,4.0,3.0,"Partner,Friends,Siblings,Co-worker","Skyscrapers=>5,Sport=>2,Art and Music=>3,Carnival=>1,Cuisine=>4,Economic=>6",5,3.0,4,idk,New York City
630239,5.0,5.0,3.0,3.0,"Friends,Siblings","Skyscrapers=>6,Sport=>1,Art and Music=>2,Carnival=>3,Cuisine=>4,Economic=>5",5,6.0,10,"""The Big Apple""",New York City
413395,4.0,5.0,3.0,3.0,"Friends,Co-worker","Skyscrapers=>6,Sport=>4,Art and Music=>2,Carnival=>2,Cuisine=>3,Economic=>6",10,3.0,2,"Busy.

Big city.

expensive price for everything.",New York City
419249,4.0,4.0,3.0,3.0,"Partner,Friends,Siblings,Co-worker","Skyscrapers=>6,Sport=>2,Art and Music=>3,Carnival=>1,Cuisine=>2,Economic=>5",5,3.0,4,Sell Me This Pen.,New York City
316940,4.0,4.0,3.0,5.0,"Partner,Friends,Siblings,Co-worker","Skyscrapers=>4,Sport=>5,Art and Music=>1,Carnival=>2,Cuisine=>6,Economic=>3",8,4.0,3,None,New York City
520249,4.0,3.0,2.0,3.0,Co-worker,"Skyscrapers=>5,Sport=>1,Art and Music=>3,Carnival=>2,Cuisine=>4,Economic=>6",10,4.0,4,Tower of liberty,New York City
518848,5.0,5.0,5.0,4.0,"Partner,Friends","Skyscrapers=>5,Sport=>1,Art and Music=>4,Carnival=>4,Cuisine=>4,Economic=>6",15,8.0,20,welcome to NewYork,New York City
317284,5.0,5.0,4.0,1.0,"Partner,Friends,Siblings,Co-worker","Skyscrapers=>6,Sport=>3,Art and Music=>2,Carnival=>1,Cuisine=>4,Economic=>5",2,2.0,5,"When I'm in New York, it feels like I'm in a movie",New York City
508839,5.0,5.0,2.0,2.0,Siblings,"Skyscrapers=>1,Sport=>3,Art and Music=>5,Carnival=>4,Cuisine=>6,Economic=>2",5,1.0,2,New York Fries,New York City
613964,5.0,5.0,3.0,4.0,"Friends,Co-worker","Skyscrapers=>4,Sport=>5,Art and Music=>5,Carnival=>3,Cuisine=>5,Economic=>6",10,15.0,50,Concrete jungle where dreams are made of â€˜thereâ€™s nothing you canâ€™t do'.,New York City
491503,5.0,5.0,4.0,4.0,"Partner,Siblings","Skyscrapers=>6,Sport=>4,Art and Music=>6,Carnival=>3,Cuisine=>2,Economic=>4",0,4.0,10,"""The city of endless opportunities""",New York City
317318,5.0,4.0,5.0,2.0,Friends,"Skyscrapers=>6,Sport=>4,Art and Music=>3,Carnival=>1,Cuisine=>2,Economic=>5",0,6.0,10,These streets will make you feel brand new.,New York City
526680,5.0,5.0,5.0,4.0,"Partner,Friends,Siblings,Co-worker","Skyscrapers=>6,Sport=>5,Art and Music=>3,Carnival=>2,Cuisine=>5,Economic=>6",-5,4.0,7,The city that never sleeps,New York City
524936,5.0,5.0,3.0,3.0,"Friends,Siblings","Skyscrapers=>4,Sport=>3,Art and Music=>6,Carnival=>2,Cuisine=>3,Economic=>3",5,2.0,4,Where dreams are made,New York City
504452,5.0,2.0,5.0,3.0,Friends,"Skyscrapers=>2,Sport=>6,Art and Music=>3,Carnival=>5,Cuisine=>4,Economic=>1",5,1.0,2,Empire State of mind.,New York City
497212,4.0,4.0,2.0,3.0,Friends,"Skyscrapers=>5,Sport=>2,Art and Music=>3,Carnival=>4,Cuisine=>1,Economic=>6",5,10.0,10,"""Welcome to NewYork, it's been waiting for you""",New York City
523486,5.0,4.0,3.0,2.0,"Partner,Friends,Siblings,Co-worker","Skyscrapers=>2,Sport=>6,Art and Music=>5,Carnival=>4,Cuisine=>3,Economic=>1",18,1.0,2,now your in new york - empire state of mind,New York City
522285,5.0,5.0,4.0,2.0,"Partner,Friends,Siblings,Co-worker","Skyscrapers=>6,Sport=>4,Art and Music=>3,Carnival=>2,Cuisine=>4,Economic=>6",0,2.0,2,Give me liberty or give me death,New York City
524489,5.0,5.0,2.0,5.0,"Partner,Friends,Siblings","Skyscrapers=>6,Sport=>1,Art and Music=>4,Carnival=>3,Cuisine=>5,Economic=>2",5,8.0,14,"city that never sleeps

the big apple

concrete jungle",New York City
523352,5.0,4.0,2.0,2.0,Co-worker,"Skyscrapers=>6,Sport=>4,Art and Music=>5,Carnival=>1,Cuisine=>1,Economic=>6",-3,8.0,7,Capitalism.Â ,New York City
104963,5.0,4.0,5.0,5.0,"Partner,Friends,Siblings","Skyscrapers=>6,Sport=>1,Art and Music=>4,Carnival=>2,Cuisine=>3,Economic=>5",24,2.0,13,How do you afford rent in this place?,New York City
68949,5.0,5.0,4.0,5.0,"Friends,Co-worker","Skyscrapers=>6,Sport=>2,Art and Music=>6,Carnival=>4,Cuisine=>5,Economic=>6",3,2.0,10,"""If I can make it there,Â I'll make it anywhere ...Â I want to wake up in a city that never sleeps""",New York City
389474,5.0,5.0,5.0,5.0,"Partner,Friends,Siblings,Co-worker","Skyscrapers=>6,Sport=>2,Art and Music=>4,Carnival=>1,Cuisine=>3,Economic=>5",5,8.0,30,welcome to New York,New York City
315998,5.0,5.0,3.0,2.0,Siblings,"Skyscrapers=>6,Sport=>1,Art and Music=>4,Carnival=>1,Cuisine=>4,Economic=>3",23,3.0,6,"""I'm WALKING HERE!""",New York City
518941,4.0,4.0,5.0,2.0,"Friends,Siblings,Co-worker","Skyscrapers=>6,Sport=>3,Art and Music=>2,Carnival=>4,Cuisine=>1,Economic=>5",-5,10.0,5,The city that never sleeps.,New York City
504927,5.0,4.0,4.0,5.0,"Partner,Friends,Siblings,Co-worker","Skyscrapers=>6,Sport=>6,Art and Music=>6,Carnival=>4,Cuisine=>2,Economic=>6",3,1.0,6,NEW YORRRKK,New York City
315551,5.0,5.0,4.0,3.0,"Siblings,Co-worker","Skyscrapers=>4,Sport=>2,Art and Music=>4,Carnival=>3,Cuisine=>5,Economic=>6",0,3.0,10,I'm walkin over here,New York City
601730,5.0,5.0,4.0,5.0,"Partner,Friends,Siblings","Skyscrapers=>6,Sport=>2,Art and Music=>4,Carnival=>4,Cuisine=>3,Economic=>5",5,5.0,15,A place where dreams come true,New York City
519782,5.0,5.0,2.0,3.0,Friends,"Skyscrapers=>5,Sport=>2,Art and Music=>5,Carnival=>1,Cuisine=>3,Economic=>4",7,7.0,15,"""I <3 NY""",New York City
297125,5.0,5.0,5.0,4.0,"Partner,Friends,Siblings,Co-worker","Skyscrapers=>5,Sport=>4,Art and Music=>3,Carnival=>1,Cuisine=>2,Economic=>6",-3,6.0,15,The big apple.,New York City
501878,4.0,5.0,4.0,4.0,"Partner,Siblings","Skyscrapers=>6,Sport=>5,Art and Music=>3,Carnival=>4,Cuisine=>3,Economic=>3",5,5.0,7,The Big Apple,New York City
411287,5.0,5.0,2.0,5.0,Friends,"Skyscrapers=>6,Sport=>1,Art and Music=>5,Carnival=>3,Cuisine=>6,Economic=>4",10,1.0,6,City that never sleeps.,New York City
516930,5.0,5.0,3.0,2.0,"Partner,Friends,Siblings","Skyscrapers=>5,Sport=>2,Art and Music=>5,Carnival=>5,Cuisine=>3,Economic=>6",8,3.0,8,"""Worlds best cup of coffee"" from elfÂ ",New York City
528142,5.0,5.0,2.0,2.0,"Partner,Co-worker","Skyscrapers=>6,Sport=>3,Art and Music=>4,Carnival=>2,Cuisine=>1,Economic=>5",1,1.0,15,The vein of the US,New York City
524659,5.0,5.0,5.0,4.0,"Partner,Friends,Siblings,Co-worker","Skyscrapers=>6,Sport=>4,Art and Music=>1,Carnival=>2,Cuisine=>3,Economic=>5",0,1.0,3,"""NEWWW YORKKK""",New York City
523461,4.0,3.0,3.0,2.0,"Partner,Friends,Siblings","Skyscrapers=>6,Sport=>1,Art and Music=>3,Carnival=>2,Cuisine=>4,Economic=>5",8,2.0,4,"New York is not a city, its a world",New York City
520317,5.0,2.0,2.0,1.0,"Partner,Co-worker","Skyscrapers=>5,Sport=>1,Art and Music=>3,Carnival=>2,Cuisine=>4,Economic=>6",15,2.0,2,Happy New Years!,New York City
520921,5.0,5.0,4.0,5.0,"Partner,Friends","Skyscrapers=>6,Sport=>6,Art and Music=>4,Carnival=>5,Cuisine=>5,Economic=>1",3,2.0,5,Live like there's no tomorrow.,New York City
518612,5.0,5.0,4.0,5.0,"Partner,Friends,Siblings","Skyscrapers=>2,Sport=>5,Art and Music=>3,Carnival=>1,Cuisine=>4,Economic=>6",1,3.0,20,new york is the center of america,New York City
494401,5.0,5.0,5.0,5.0,"Partner,Friends,Siblings,Co-worker","Skyscrapers=>6,Sport=>4,Art and Music=>6,Carnival=>6,Cuisine=>6,Economic=>6",-5,20.0,20,"Newyorkkkk, that's what dreams are made of.",New York City
492222,5.0,4.0,3.0,3.0,Friends,"Skyscrapers=>6,Sport=>4,Art and Music=>3,Carnival=>4,Cuisine=>3,Economic=>5",25,5.0,6,nothing,New York City
304564,5.0,4.0,1.0,1.0,Co-worker,"Skyscrapers=>6,Sport=>1,Art and Music=>4,Carnival=>1,Cuisine=>4,Economic=>6",5,10.0,20,"Loud, rude, trendy, fashionable, rich.",New York City
498917,5.0,5.0,4.0,5.0,"Friends,Siblings,Co-worker","Skyscrapers=>6,Sport=>1,Art and Music=>4,Carnival=>2,Cuisine=>3,Economic=>5",10,5.0,5,The city never sleeps,New York City
498206,2.0,2.0,4.0,4.0,Friends,"Skyscrapers=>6,Sport=>1,Art and Music=>6,Carnival=>4,Cuisine=>5,Economic=>6",25,1.0,1,welcome to ny,New York City
315892,5.0,5.0,5.0,4.0,"Partner,Friends,Siblings,Co-worker","Skyscrapers=>6,Sport=>2,Art and Music=>4,Carnival=>1,Cuisine=>3,Economic=>5",1,10.0,30,City that never sleeps.,New York City
499520,5.0,2.0,4.0,3.0,"Partner,Friends,Siblings,Co-worker","Skyscrapers=>6,Sport=>1,Art and Music=>3,Carnival=>2,Cuisine=>4,Economic=>5",22,3.0,10,"""The city that never sleeps.""",New York City
508362,5.0,5.0,2.0,3.0,Partner,"Skyscrapers=>5,Sport=>4,Art and Music=>4,Carnival=>2,Cuisine=>4,Economic=>6",14,7.0,15,Movies,New York City
316731,5.0,4.0,4.0,2.0,"Partner,Friends","Skyscrapers=>6,Sport=>2,Art and Music=>3,Carnival=>2,Cuisine=>4,Economic=>6",3,2.0,4,"Skyscrapers, money",New York City
511882,5.0,5.0,5.0,2.0,"Partner,Friends,Siblings","Skyscrapers=>6,Sport=>1,Art and Music=>3,Carnival=>2,Cuisine=>4,Economic=>5",4,10.0,20,Sky is the limit,New York City
498995,4.0,2.0,2.0,1.0,Co-worker,"Skyscrapers=>6,Sport=>2,Art and Music=>3,Carnival=>1,Cuisine=>1,Economic=>6",5,3.0,6,"The streets will make you feel brand new, the lights will inspire you, in New York, New York, New York.",New York City
407792,5.0,4.0,4.0,3.0,"Partner,Friends,Siblings,Co-worker","Skyscrapers=>4,Sport=>3,Art and Music=>6,Carnival=>1,Cuisine=>2,Economic=>5",15,3.0,4,"â€œOne can't paint New York as it is, but rather as it is felt.â€",New York City
503416,5.0,3.0,3.0,1.0,Co-worker,"Skyscrapers=>6,Sport=>1,Art and Music=>2,Carnival=>1,Cuisine=>1,Economic=>5",4,1.0,2,"""NYC is just like Downtown Toronto""",New York City
518782,5.0,5.0,1.0,4.0,"Partner,Co-worker","Skyscrapers=>4,Sport=>2,Art and Music=>2,Carnival=>1,Cuisine=>6,Economic=>5",10,8.0,10,Fast-paced life,New York City
504808,5.0,3.0,4.0,4.0,"Partner,Friends,Siblings","Skyscrapers=>6,Sport=>3,Art and Music=>4,Carnival=>4,Cuisine=>3,Economic=>6",0,5.0,6,New York City is where your wildest dreams come true,New York City
410946,5.0,4.0,3.0,2.0,"Partner,Co-worker","Skyscrapers=>6,Sport=>3,Art and Music=>2,Carnival=>1,Cuisine=>4,Economic=>5",15,1.0,5,"""I love NY""",New York City
520220,5.0,5.0,5.0,4.0,"Partner,Friends,Siblings,Co-worker","Skyscrapers=>5,Sport=>1,Art and Music=>4,Carnival=>2,Cuisine=>3,Economic=>6",-5,4.0,5,"Not just a city, but an experience.",New York City
395359,3.0,3.0,3.0,3.0,Partner,"Skyscrapers=>3,Sport=>3,Art and Music=>3,Carnival=>3,Cuisine=>3,Economic=>3",0.5,3.0,3,3,New York City
520868,5.0,5.0,5.0,5.0,Co-worker,"Skyscrapers=>6,Sport=>6,Art and Music=>6,Carnival=>1,Cuisine=>4,Economic=>6",0,1.0,5,"""These streets will make you feel brand new""",New York City
5978,5.0,5.0,4.0,4.0,"Partner,Friends,Co-worker","Skyscrapers=>1,Sport=>2,Art and Music=>4,Carnival=>3,Cuisine=>5,Economic=>6",-3,3.0,5,Hotspot of the world,New York City
498320,5.0,5.0,5.0,5.0,Co-worker,"Skyscrapers=>6,Sport=>5,Art and Music=>4,Carnival=>1,Cuisine=>3,Economic=>2",-10,1.0,30,Jai Sriram,New York City
410380,4.0,4.0,2.0,2.0,"Partner,Friends,Co-worker","Skyscrapers=>6,Sport=>2,Art and Music=>3,Carnival=>1,Cuisine=>4,Economic=>5",20,3.0,6,"New York is the city that never sleeps

Â ",New York City
505387,5.0,5.0,1.0,3.0,"Partner,Friends,Siblings,Co-worker","Skyscrapers=>5,Sport=>4,Art and Music=>2,Carnival=>3,Cuisine=>1,Economic=>6",-1,1.0,5,"""Welcome to New York""",New York City
495082,5.0,5.0,1.0,3.0,"Partner,Friends,Co-worker","Skyscrapers=>6,Sport=>4,Art and Music=>2,Carnival=>3,Cuisine=>1,Economic=>5",5,1.0,1,Welcome to New York.,New York City
502015,2.0,1.0,3.0,2.0,Friends,"Skyscrapers=>1,Sport=>1,Art and Music=>1,Carnival=>1,Cuisine=>1,Economic=>1",23,1.0,2,money,New York City
315752,5.0,4.0,5.0,3.0,"Partner,Friends,Siblings","Skyscrapers=>6,Sport=>4,Art and Music=>5,Carnival=>1,Cuisine=>6,Economic=>5",5,4.0,7,Concrete jungle where dreams are made of,New York City
413773,5.0,5.0,4.0,4.0,Partner,"Skyscrapers=>5,Sport=>3,Art and Music=>4,Carnival=>1,Cuisine=>2,Economic=>6",0,10.0,15,The city where dreams are made of,New York City
316478,5.0,5.0,2.0,3.0,"Partner,Friends","Skyscrapers=>6,Sport=>3,Art and Music=>2,Carnival=>5,Cuisine=>4,Economic=>1",15,4.0,6,"""Very urban""",New York City
320438,5.0,5.0,4.0,4.0,"Partner,Friends,Siblings,Co-worker","Skyscrapers=>6,Sport=>6,Art and Music=>5,Carnival=>4,Cuisine=>5,Economic=>6",2,1.0,3,'Concrete jungles where dream are made of',New York City
497304,5.0,5.0,2.0,3.0,"Partner,Friends,Siblings","Skyscrapers=>6,Sport=>3,Art and Music=>4,Carnival=>1,Cuisine=>2,Economic=>5",0,1.0,10,City of dreams.,New York City
385647,5.0,5.0,2.0,4.0,"Partner,Friends,Co-worker","Skyscrapers=>5,Sport=>3,Art and Music=>2,Carnival=>1,Cuisine=>4,Economic=>6",22,1.0,3,Fancy,New York City
396386,5.0,5.0,4.0,5.0,"Partner,Friends,Co-worker","Skyscrapers=>6,Sport=>2,Art and Music=>4,Carnival=>1,Cuisine=>3,Economic=>5",10,10.0,3,New York! New York!,New York City
518472,5.0,4.0,4.0,3.0,"Partner,Friends","Skyscrapers=>6,Sport=>3,Art and Music=>2,Carnival=>1,Cuisine=>4,Economic=>5",3,3.0,15,I'm the king of New York.,New York City
411711,5.0,5.0,3.0,2.0,"Partner,Friends,Siblings,Co-worker","Skyscrapers=>5,Sport=>3,Art and Music=>2,Carnival=>1,Cuisine=>4,Economic=>6",-10,2.0,8,big apple,New York City
312769,5.0,5.0,4.0,1.0,Siblings,"Skyscrapers=>3,Sport=>1,Art and Music=>2,Carnival=>1,Cuisine=>5,Economic=>5",2,1.0,3,big apple,New York City
499672,5.0,5.0,3.0,5.0,"Partner,Friends,Siblings","Skyscrapers=>5,Sport=>1,Art and Music=>4,Carnival=>2,Cuisine=>3,Economic=>6",1,3.0,5,teenage mutant ninja turtles,New York City
317214,5.0,5.0,1.0,2.0,Friends,"Skyscrapers=>3,Sport=>1,Art and Music=>6,Carnival=>2,Cuisine=>5,Economic=>4",-5,10.0,30,stocks,New York City
498481,4.0,2.0,2.0,2.0,"Partner,Siblings","Skyscrapers=>6,Sport=>3,Art and Music=>3,Carnival=>3,Cuisine=>3,Economic=>6",18,3.0,3,Modern City,New York City
520058,5.0,5.0,4.0,5.0,"Partner,Friends,Siblings,Co-worker","Skyscrapers=>1,Sport=>3,Art and Music=>2,Carnival=>6,Cuisine=>4,Economic=>5",-4,7.0,90,IN NEW YORK!! CONCRETE JUNGLE WHERE DREAMS ARE MADE,New York City
517660,5.0,5.0,3.0,4.0,"Partner,Friends,Siblings","Skyscrapers=>1,Sport=>3,Art and Music=>2,Carnival=>6,Cuisine=>4,Economic=>5",10,3.0,5,The city that never sleeps,New York City
520335,5.0,5.0,3.0,4.0,"Partner,Friends,Siblings","Skyscrapers=>6,Sport=>2,Art and Music=>4,Carnival=>1,Cuisine=>3,Economic=>5",5,4.0,6,"""Sell me this pen""",New York City
521952,5.0,3.0,4.0,5.0,"Partner,Friends","Skyscrapers=>3,Sport=>2,Art and Music=>4,Carnival=>5,Cuisine=>1,Economic=>6",10,3.0,6,The most economically developed city,New York City
420339,5.0,5.0,2.0,3.0,Friends,"Skyscrapers=>2,Sport=>1,Art and Music=>4,Carnival=>3,Cuisine=>5,Economic=>6",5,3.0,7,Concrete jungles where dreams are made of,New York City
543961,5.0,5.0,3.0,5.0,Friends,"Skyscrapers=>5,Sport=>5,Art and Music=>4,Carnival=>5,Cuisine=>3,Economic=>6",0,2.0,10,welcome to New York,New York City
526511,5.0,5.0,4.0,4.0,"Partner,Friends,Siblings","Skyscrapers=>6,Sport=>2,Art and Music=>5,Carnival=>4,Cuisine=>2,Economic=>6",6,4.0,4,welcome to newyork,New York City
304865,5.0,5.0,5.0,4.0,"Partner,Friends,Siblings,Co-worker","Skyscrapers=>6,Sport=>2,Art and Music=>4,Carnival=>3,Cuisine=>4,Economic=>6",4,5.0,7,Metropolis,New York City
526402,5.0,2.0,2.0,2.0,Siblings,"Skyscrapers=>6,Sport=>3,Art and Music=>4,Carnival=>1,Cuisine=>2,Economic=>5",5,1.0,5,The land of opprtunity.,New York City
522139,5.0,5.0,4.0,2.0,"Partner,Friends,Siblings,Co-worker","Skyscrapers=>5,Sport=>4,Art and Music=>2,Carnival=>1,Cuisine=>3,Economic=>6",2,5.0,8,Statue of liberty,New York City
519900,5.0,5.0,5.0,5.0,"Partner,Friends,Siblings","Skyscrapers=>6,Sport=>1,Art and Music=>2,Carnival=>3,Cuisine=>5,Economic=>4",25,20.0,50,underground tunnels,New York City
524883,4.0,5.0,3.0,4.0,"Partner,Friends,Siblings,Co-worker","Skyscrapers=>4,Sport=>5,Art and Music=>3,Carnival=>3,Cuisine=>4,Economic=>5",5,4.0,10,Big Apple,New York City
522762,5.0,5.0,3.0,5.0,"Friends,Co-worker","Skyscrapers=>5,Sport=>3,Art and Music=>2,Carnival=>1,Cuisine=>4,Economic=>6",-15,2.0,3,Where your wildest dreams come true,New York City
516756,5.0,5.0,2.0,1.0,"Partner,Friends,Co-worker","Skyscrapers=>5,Sport=>3,Art and Music=>2,Carnival=>1,Cuisine=>4,Economic=>6",3,1.0,5,"""The city that never sleeps""",New York City
495729,5.0,4.0,5.0,2.0,"Partner,Friends,Siblings,Co-worker","Skyscrapers=>5,Sport=>4,Art and Music=>3,Carnival=>1,Cuisine=>2,Economic=>6",5,10.0,9,Be yourself; everyone else is already taken. -Oscar Wilde,New York City
