id,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Label,Q5_list,p,f,s,o,Q6_max,Q6_min
499357,5.0,5.0,4.0,2.0,"Friends,Siblings,Co-worker","Skyscrapers=>6,Sport=>2,Art and Music=>5,Carnival=>1,Cuisine=>4,Economic=>3",5,4.0,10,"""In New York

Concrete jungle where dreams are made of""",New York City,"['Friends', 'Siblings', 'Co-worker']",0,1,1,1,Skyscrapers,Carnival
317706,5.0,4.0,4.0,2.0,"Friends,Siblings","Skyscrapers=>5,Sport=>1,Art and Music=>4,Carnival=>2,Cuisine=>3,Economic=>6",0,5.0,15,the city that never sleeps,New York City,"['Friends', 'Siblings']",0,1,1,0,Economic,Sport
630892,5.0,5.0,4.0,4.0,"Partner,Friends","Skyscrapers=>6,Sport=>5,Art and Music=>2,Carnival=>3,Cuisine=>1,Economic=>4",-5,4.0,6,They are in the tunnels,New York City,"['Partner', 'Friends']",1,1,0,0,Skyscrapers,Cuisine
316001,5.0,5.0,4.0,4.0,"Partner,Friends,Siblings,Co-worker","Skyscrapers=>6,Sport=>6,Art and Music=>6,Carnival=>6,Cuisine=>6,Economic=>6",4,7.0,8,"""""concrete jungles where dreams are made of""",New York City,"['Partner', 'Friends', 'Siblings', 'Co-worker']",1,1,1,1,Skyscrapers,Skyscrapers
519627,5.0,5.0,4.0,5.0,Friends,"Skyscrapers=>5,Sport=>1,Art and Music=>2,Carnival=>3,Cuisine=>4,Economic=>6",-1,4.0,6,Welcome to New York.,New York City,['Friends'],0,1,0,0,Economic,Sport
631625,5.0,5.0,3.0,5.0,"Partner,Friends,Co-worker","Skyscrapers=>6,Sport=>1,Art and Music=>4,Carnival=>2,Cuisine=>3,Economic=>5",3,3.0,10,New York is the only real city-city.,New York City,"['Partner', 'Friends', 'Co-worker']",1,1,0,1,Skyscrapers,Sport
504443,2.0,5.0,2.0,5.0,"Friends,Co-worker","Skyscrapers=>6,Sport=>3,Art and Music=>6,Carnival=>3,Cuisine=>3,Economic=>6",0,7.0,10,The city that never sleeps,New York City,"['Friends', 'Co-worker']",0,1,0,1,Skyscrapers,Sport
409187,5.0,5.0,4.0,4.0,"Partner,Friends,Siblings,Co-worker","Skyscrapers=>4,Sport=>2,Art and Music=>5,Carnival=>3,Cuisine=>4,Economic=>5",10,3.0,2,The city of lights.,New York City,"['Partner', 'Friends', 'Siblings', 'Co-worker']",1,1,1,1,Art and Music,Sport
413882,5.0,5.0,3.0,5.0,Siblings,"Skyscrapers=>2,Sport=>4,Art and Music=>6,Carnival=>1,Cuisine=>5,Economic=>3",10,5.0,12,city of dreams,New York City,['Siblings'],0,0,1,0,Art and Music,Carnival
409126,5.0,4.0,4.0,4.0,"Partner,Friends,Siblings","Skyscrapers=>5,Sport=>3,Art and Music=>2,Carnival=>1,Cuisine=>4,Economic=>6",23,2.0,8,where dreams come true.,New York City,"['Partner', 'Friends', 'Siblings']",1,1,1,0,Economic,Carnival
525023,5.0,5.0,4.0,5.0,"Partner,Friends,Siblings,Co-worker","Skyscrapers=>6,Sport=>4,Art and Music=>3,Carnival=>1,Cuisine=>2,Economic=>5",5,2.0,4,"Concrete jungle where dreams are made of, there's nothing you can't do!",New York City,"['Partner', 'Friends', 'Siblings', 'Co-worker']",1,1,1,1,Skyscrapers,Carnival
505211,5.0,5.0,4.0,4.0,"Partner,Siblings","Skyscrapers=>6,Sport=>2,Art and Music=>5,Carnival=>1,Cuisine=>3,Economic=>6",-1,5.0,10,The city that never sleeps.,New York City,"['Partner', 'Siblings']",1,0,1,0,Skyscrapers,Carnival
412560,5.0,5.0,2.0,2.0,"Partner,Friends,Siblings,Co-worker","Skyscrapers=>6,Sport=>1,Art and Music=>3,Carnival=>2,Cuisine=>4,Economic=>5",-5,7.0,15,The big apple.,New York City,"['Partner', 'Friends', 'Siblings', 'Co-worker']",1,1,1,1,Skyscrapers,Sport
522758,5.0,5.0,4.0,4.0,"Partner,Friends,Siblings,Co-worker","Skyscrapers=>6,Sport=>3,Art and Music=>5,Carnival=>2,Cuisine=>5,Economic=>6",0,10.0,10,"""The city that never sleeps""",New York City,"['Partner', 'Friends', 'Siblings', 'Co-worker']",1,1,1,1,Skyscrapers,Carnival
494871,5.0,3.0,1.0,3.0,Siblings,"Skyscrapers=>5,Sport=>1,Art and Music=>2,Carnival=>3,Cuisine=>4,Economic=>6",-5,10.0,20,Not affordable to live there.,New York City,['Siblings'],0,0,1,0,Economic,Sport
618249,4.0,5.0,4.0,5.0,"Partner,Friends,Siblings,Co-worker","Skyscrapers=>4,Sport=>1,Art and Music=>5,Carnival=>2,Cuisine=>3,Economic=>6",0,3.0,10,Carrie bradshaw,New York City,"['Partner', 'Friends', 'Siblings', 'Co-worker']",1,1,1,1,Economic,Sport
406181,5.0,5.0,2.0,2.0,"Partner,Friends,Siblings","Skyscrapers=>4,Sport=>1,Art and Music=>2,Carnival=>3,Cuisine=>5,Economic=>6",25,5.0,4,"When I'm in New York, I just want to walk down the street and feel this thing, like I'm in a movie.",New York City,"['Partner', 'Friends', 'Siblings']",1,1,1,0,Economic,Sport
523647,5.0,3.0,3.0,3.0,"Partner,Friends,Siblings,Co-worker","Skyscrapers=>6,Sport=>2,Art and Music=>3,Carnival=>1,Cuisine=>5,Economic=>4",-5,5.0,7,Business Hub,New York City,"['Partner', 'Friends', 'Siblings', 'Co-worker']",1,1,1,1,Skyscrapers,Carnival
494020,5.0,5.0,3.0,1.0,Co-worker,"Skyscrapers=>5,Sport=>1,Art and Music=>2,Carnival=>3,Cuisine=>4,Economic=>6",20,2.0,8,"Work hard, play hard",New York City,['Co-worker'],0,0,0,1,Economic,Sport
387537,5.0,5.0,5.0,5.0,"Partner,Friends","Skyscrapers=>6,Sport=>2,Art and Music=>6,Carnival=>4,Cuisine=>5,Economic=>6",0,4.0,7,Let me hear it for New York!,New York City,"['Partner', 'Friends']",1,1,0,0,Skyscrapers,Sport
524843,4.0,3.0,4.0,3.0,"Partner,Friends,Siblings,Co-worker","Skyscrapers=>5,Sport=>2,Art and Music=>3,Carnival=>1,Cuisine=>4,Economic=>6",5,3.0,4,idk,New York City,"['Partner', 'Friends', 'Siblings', 'Co-worker']",1,1,1,1,Economic,Carnival
630239,5.0,5.0,3.0,3.0,"Friends,Siblings","Skyscrapers=>6,Sport=>1,Art and Music=>2,Carnival=>3,Cuisine=>4,Economic=>5",5,6.0,10,"""The Big Apple""",New York City,"['Friends', 'Siblings']",0,1,1,0,Skyscrapers,Sport
413395,4.0,5.0,3.0,3.0,"Friends,Co-worker","Skyscrapers=>6,Sport=>4,Art and Music=>2,Carnival=>2,Cuisine=>3,Economic=>6",10,3.0,2,"Busy.

Big city.

expensive price for everything.",New York City,"['Friends', 'Co-worker']",0,1,0,1,Skyscrapers,Art and Music
419249,4.0,4.0,3.0,3.0,"Partner,Friends,Siblings,Co-worker","Skyscrapers=>6,Sport=>2,Art and Music=>3,Carnival=>1,Cuisine=>2,Economic=>5",5,3.0,4,Sell Me This Pen.,New York City,"['Partner', 'Friends', 'Siblings', 'Co-worker']",1,1,1,1,Skyscrapers,Carnival
316940,4.0,4.0,3.0,5.0,"Partner,Friends,Siblings,Co-worker","Skyscrapers=>4,Sport=>5,Art and Music=>1,Carnival=>2,Cuisine=>6,Economic=>3",8,4.0,3,None,New York City,"['Partner', 'Friends', 'Siblings', 'Co-worker']",1,1,1,1,Cuisine,Art and Music
520249,4.0,3.0,2.0,3.0,Co-worker,"Skyscrapers=>5,Sport=>1,Art and Music=>3,Carnival=>2,Cuisine=>4,Economic=>6",10,4.0,4,Tower of liberty,New York City,['Co-worker'],0,0,0,1,Economic,Sport
518848,5.0,5.0,5.0,4.0,"Partner,Friends","Skyscrapers=>5,Sport=>1,Art and Music=>4,Carnival=>4,Cuisine=>4,Economic=>6",15,8.0,20,welcome to NewYork,New York City,"['Partner', 'Friends']",1,1,0,0,Economic,Sport
317284,5.0,5.0,4.0,1.0,"Partner,Friends,Siblings,Co-worker","Skyscrapers=>6,Sport=>3,Art and Music=>2,Carnival=>1,Cuisine=>4,Economic=>5",2,2.0,5,"When I'm in New York, it feels like I'm in a movie",New York City,"['Partner', 'Friends', 'Siblings', 'Co-worker']",1,1,1,1,Skyscrapers,Carnival
508839,5.0,5.0,2.0,2.0,Siblings,"Skyscrapers=>1,Sport=>3,Art and Music=>5,Carnival=>4,Cuisine=>6,Economic=>2",5,1.0,2,New York Fries,New York City,['Siblings'],0,0,1,0,Cuisine,Skyscrapers
613964,5.0,5.0,3.0,4.0,"Friends,Co-worker","Skyscrapers=>4,Sport=>5,Art and Music=>5,Carnival=>3,Cuisine=>5,Economic=>6",10,15.0,50,Concrete jungle where dreams are made of â€˜thereâ€™s nothing you canâ€™t do'.,New York City,"['Friends', 'Co-worker']",0,1,0,1,Economic,Carnival
491503,5.0,5.0,4.0,4.0,"Partner,Siblings","Skyscrapers=>6,Sport=>4,Art and Music=>6,Carnival=>3,Cuisine=>2,Economic=>4",0,4.0,10,"""The city of endless opportunities""",New York City,"['Partner', 'Siblings']",1,0,1,0,Skyscrapers,Cuisine
317318,5.0,4.0,5.0,2.0,Friends,"Skyscrapers=>6,Sport=>4,Art and Music=>3,Carnival=>1,Cuisine=>2,Economic=>5",0,6.0,10,These streets will make you feel brand new.,New York City,['Friends'],0,1,0,0,Skyscrapers,Carnival
526680,5.0,5.0,5.0,4.0,"Partner,Friends,Siblings,Co-worker","Skyscrapers=>6,Sport=>5,Art and Music=>3,Carnival=>2,Cuisine=>5,Economic=>6",-5,4.0,7,The city that never sleeps,New York City,"['Partner', 'Friends', 'Siblings', 'Co-worker']",1,1,1,1,Skyscrapers,Carnival
524936,5.0,5.0,3.0,3.0,"Friends,Siblings","Skyscrapers=>4,Sport=>3,Art and Music=>6,Carnival=>2,Cuisine=>3,Economic=>3",5,2.0,4,Where dreams are made,New York City,"['Friends', 'Siblings']",0,1,1,0,Art and Music,Carnival
504452,5.0,2.0,5.0,3.0,Friends,"Skyscrapers=>2,Sport=>6,Art and Music=>3,Carnival=>5,Cuisine=>4,Economic=>1",5,1.0,2,Empire State of mind.,New York City,['Friends'],0,1,0,0,Sport,Economic
497212,4.0,4.0,2.0,3.0,Friends,"Skyscrapers=>5,Sport=>2,Art and Music=>3,Carnival=>4,Cuisine=>1,Economic=>6",5,10.0,10,"""Welcome to NewYork, it's been waiting for you""",New York City,['Friends'],0,1,0,0,Economic,Cuisine
523486,5.0,4.0,3.0,2.0,"Partner,Friends,Siblings,Co-worker","Skyscrapers=>2,Sport=>6,Art and Music=>5,Carnival=>4,Cuisine=>3,Economic=>1",18,1.0,2,now your in new york - empire state of mind,New York City,"['Partner', 'Friends', 'Siblings', 'Co-worker']",1,1,1,1,Sport,Economic
522285,5.0,5.0,4.0,2.0,"Partner,Friends,Siblings,Co-worker","Skyscrapers=>6,Sport=>4,Art and Music=>3,Carnival=>2,Cuisine=>4,Economic=>6",0,2.0,2,Give me liberty or give me death,New York City,"['Partner', 'Friends', 'Siblings', 'Co-worker']",1,1,1,1,Skyscrapers,Carnival
524489,5.0,5.0,2.0,5.0,"Partner,Friends,Siblings","Skyscrapers=>6,Sport=>1,Art and Music=>4,Carnival=>3,Cuisine=>5,Economic=>2",5,8.0,14,"city that never sleeps

the big apple

concrete jungle",New York City,"['Partner', 'Friends', 'Siblings']",1,1,1,0,Skyscrapers,Sport
523352,5.0,4.0,2.0,2.0,Co-worker,"Skyscrapers=>6,Sport=>4,Art and Music=>5,Carnival=>1,Cuisine=>1,Economic=>6",-3,8.0,7,Capitalism.Â ,New York City,['Co-worker'],0,0,0,1,Skyscrapers,Carnival
104963,5.0,4.0,5.0,5.0,"Partner,Friends,Siblings","Skyscrapers=>6,Sport=>1,Art and Music=>4,Carnival=>2,Cuisine=>3,Economic=>5",24,2.0,13,How do you afford rent in this place?,New York City,"['Partner', 'Friends', 'Siblings']",1,1,1,0,Skyscrapers,Sport
68949,5.0,5.0,4.0,5.0,"Friends,Co-worker","Skyscrapers=>6,Sport=>2,Art and Music=>6,Carnival=>4,Cuisine=>5,Economic=>6",3,2.0,10,"""If I can make it there,Â I'll make it anywhere ...Â I want to wake up in a city that never sleeps""",New York City,"['Friends', 'Co-worker']",0,1,0,1,Skyscrapers,Sport
389474,5.0,5.0,5.0,5.0,"Partner,Friends,Siblings,Co-worker","Skyscrapers=>6,Sport=>2,Art and Music=>4,Carnival=>1,Cuisine=>3,Economic=>5",5,8.0,30,welcome to New York,New York City,"['Partner', 'Friends', 'Siblings', 'Co-worker']",1,1,1,1,Skyscrapers,Carnival
315998,5.0,5.0,3.0,2.0,Siblings,"Skyscrapers=>6,Sport=>1,Art and Music=>4,Carnival=>1,Cuisine=>4,Economic=>3",23,3.0,6,"""I'm WALKING HERE!""",New York City,['Siblings'],0,0,1,0,Skyscrapers,Sport
518941,4.0,4.0,5.0,2.0,"Friends,Siblings,Co-worker","Skyscrapers=>6,Sport=>3,Art and Music=>2,Carnival=>4,Cuisine=>1,Economic=>5",-5,10.0,5,The city that never sleeps.,New York City,"['Friends', 'Siblings', 'Co-worker']",0,1,1,1,Skyscrapers,Cuisine
504927,5.0,4.0,4.0,5.0,"Partner,Friends,Siblings,Co-worker","Skyscrapers=>6,Sport=>6,Art and Music=>6,Carnival=>4,Cuisine=>2,Economic=>6",3,1.0,6,NEW YORRRKK,New York City,"['Partner', 'Friends', 'Siblings', 'Co-worker']",1,1,1,1,Skyscrapers,Cuisine
315551,5.0,5.0,4.0,3.0,"Siblings,Co-worker","Skyscrapers=>4,Sport=>2,Art and Music=>4,Carnival=>3,Cuisine=>5,Economic=>6",0,3.0,10,I'm walkin over here,New York City,"['Siblings', 'Co-worker']",0,0,1,1,Economic,Sport
601730,5.0,5.0,4.0,5.0,"Partner,Friends,Siblings","Skyscrapers=>6,Sport=>2,Art and Music=>4,Carnival=>4,Cuisine=>3,Economic=>5",5,5.0,15,A place where dreams come true,New York City,"['Partner', 'Friends', 'Siblings']",1,1,1,0,Skyscrapers,Sport
519782,5.0,5.0,2.0,3.0,Friends,"Skyscrapers=>5,Sport=>2,Art and Music=>5,Carnival=>1,Cuisine=>3,Economic=>4",7,7.0,15,"""I <3 NY""",New York City,['Friends'],0,1,0,0,Skyscrapers,Carnival
297125,5.0,5.0,5.0,4.0,"Partner,Friends,Siblings,Co-worker","Skyscrapers=>5,Sport=>4,Art and Music=>3,Carnival=>1,Cuisine=>2,Economic=>6",-3,6.0,15,The big apple.,New York City,"['Partner', 'Friends', 'Siblings', 'Co-worker']",1,1,1,1,Economic,Carnival
501878,4.0,5.0,4.0,4.0,"Partner,Siblings","Skyscrapers=>6,Sport=>5,Art and Music=>3,Carnival=>4,Cuisine=>3,Economic=>3",5,5.0,7,The Big Apple,New York City,"['Partner', 'Siblings']",1,0,1,0,Skyscrapers,Art and Music
411287,5.0,5.0,2.0,5.0,Friends,"Skyscrapers=>6,Sport=>1,Art and Music=>5,Carnival=>3,Cuisine=>6,Economic=>4",10,1.0,6,City that never sleeps.,New York City,['Friends'],0,1,0,0,Skyscrapers,Sport
516930,5.0,5.0,3.0,2.0,"Partner,Friends,Siblings","Skyscrapers=>5,Sport=>2,Art and Music=>5,Carnival=>5,Cuisine=>3,Economic=>6",8,3.0,8,"""Worlds best cup of coffee"" from elfÂ ",New York City,"['Partner', 'Friends', 'Siblings']",1,1,1,0,Economic,Sport
528142,5.0,5.0,2.0,2.0,"Partner,Co-worker","Skyscrapers=>6,Sport=>3,Art and Music=>4,Carnival=>2,Cuisine=>1,Economic=>5",1,1.0,15,The vein of the US,New York City,"['Partner', 'Co-worker']",1,0,0,1,Skyscrapers,Cuisine
524659,5.0,5.0,5.0,4.0,"Partner,Friends,Siblings,Co-worker","Skyscrapers=>6,Sport=>4,Art and Music=>1,Carnival=>2,Cuisine=>3,Economic=>5",0,1.0,3,"""NEWWW YORKKK""",New York City,"['Partner', 'Friends', 'Siblings', 'Co-worker']",1,1,1,1,Skyscrapers,Art and Music
523461,4.0,3.0,3.0,2.0,"Partner,Friends,Siblings","Skyscrapers=>6,Sport=>1,Art and Music=>3,Carnival=>2,Cuisine=>4,Economic=>5",8,2.0,4,"New York is not a city, its a world",New York City,"['Partner', 'Friends', 'Siblings']",1,1,1,0,Skyscrapers,Sport
520317,5.0,2.0,2.0,1.0,"Partner,Co-worker","Skyscrapers=>5,Sport=>1,Art and Music=>3,Carnival=>2,Cuisine=>4,Economic=>6",15,2.0,2,Happy New Years!,New York City,"['Partner', 'Co-worker']",1,0,0,1,Economic,Sport
520921,5.0,5.0,4.0,5.0,"Partner,Friends","Skyscrapers=>6,Sport=>6,Art and Music=>4,Carnival=>5,Cuisine=>5,Economic=>1",3,2.0,5,Live like there's no tomorrow.,New York City,"['Partner', 'Friends']",1,1,0,0,Skyscrapers,Economic
518612,5.0,5.0,4.0,5.0,"Partner,Friends,Siblings","Skyscrapers=>2,Sport=>5,Art and Music=>3,Carnival=>1,Cuisine=>4,Economic=>6",1,3.0,20,new york is the center of america,New York City,"['Partner', 'Friends', 'Siblings']",1,1,1,0,Economic,Carnival
494401,5.0,5.0,5.0,5.0,"Partner,Friends,Siblings,Co-worker","Skyscrapers=>6,Sport=>4,Art and Music=>6,Carnival=>6,Cuisine=>6,Economic=>6",-5,20.0,20,"Newyorkkkk, that's what dreams are made of.",New York City,"['Partner', 'Friends', 'Siblings', 'Co-worker']",1,1,1,1,Skyscrapers,Sport
492222,5.0,4.0,3.0,3.0,Friends,"Skyscrapers=>6,Sport=>4,Art and Music=>3,Carnival=>4,Cuisine=>3,Economic=>5",25,5.0,6,nothing,New York City,['Friends'],0,1,0,0,Skyscrapers,Art and Music
304564,5.0,4.0,1.0,1.0,Co-worker,"Skyscrapers=>6,Sport=>1,Art and Music=>4,Carnival=>1,Cuisine=>4,Economic=>6",5,10.0,20,"Loud, rude, trendy, fashionable, rich.",New York City,['Co-worker'],0,0,0,1,Skyscrapers,Sport
498917,5.0,5.0,4.0,5.0,"Friends,Siblings,Co-worker","Skyscrapers=>6,Sport=>1,Art and Music=>4,Carnival=>2,Cuisine=>3,Economic=>5",10,5.0,5,The city never sleeps,New York City,"['Friends', 'Siblings', 'Co-worker']",0,1,1,1,Skyscrapers,Sport
498206,2.0,2.0,4.0,4.0,Friends,"Skyscrapers=>6,Sport=>1,Art and Music=>6,Carnival=>4,Cuisine=>5,Economic=>6",25,1.0,1,welcome to ny,New York City,['Friends'],0,1,0,0,Skyscrapers,Sport
315892,5.0,5.0,5.0,4.0,"Partner,Friends,Siblings,Co-worker","Skyscrapers=>6,Sport=>2,Art and Music=>4,Carnival=>1,Cuisine=>3,Economic=>5",1,10.0,30,City that never sleeps.,New York City,"['Partner', 'Friends', 'Siblings', 'Co-worker']",1,1,1,1,Skyscrapers,Carnival
499520,5.0,2.0,4.0,3.0,"Partner,Friends,Siblings,Co-worker","Skyscrapers=>6,Sport=>1,Art and Music=>3,Carnival=>2,Cuisine=>4,Economic=>5",22,3.0,10,"""The city that never sleeps.""",New York City,"['Partner', 'Friends', 'Siblings', 'Co-worker']",1,1,1,1,Skyscrapers,Sport
508362,5.0,5.0,2.0,3.0,Partner,"Skyscrapers=>5,Sport=>4,Art and Music=>4,Carnival=>2,Cuisine=>4,Economic=>6",14,7.0,15,Movies,New York City,['Partner'],1,0,0,0,Economic,Carnival
316731,5.0,4.0,4.0,2.0,"Partner,Friends","Skyscrapers=>6,Sport=>2,Art and Music=>3,Carnival=>2,Cuisine=>4,Economic=>6",3,2.0,4,"Skyscrapers, money",New York City,"['Partner', 'Friends']",1,1,0,0,Skyscrapers,Sport
511882,5.0,5.0,5.0,2.0,"Partner,Friends,Siblings","Skyscrapers=>6,Sport=>1,Art and Music=>3,Carnival=>2,Cuisine=>4,Economic=>5",4,10.0,20,Sky is the limit,New York City,"['Partner', 'Friends', 'Siblings']",1,1,1,0,Skyscrapers,Sport
498995,4.0,2.0,2.0,1.0,Co-worker,"Skyscrapers=>6,Sport=>2,Art and Music=>3,Carnival=>1,Cuisine=>1,Economic=>6",5,3.0,6,"The streets will make you feel brand new, the lights will inspire you, in New York, New York, New York.",New York City,['Co-worker'],0,0,0,1,Skyscrapers,Carnival
407792,5.0,4.0,4.0,3.0,"Partner,Friends,Siblings,Co-worker","Skyscrapers=>4,Sport=>3,Art and Music=>6,Carnival=>1,Cuisine=>2,Economic=>5",15,3.0,4,"â€œOne can't paint New York as it is, but rather as it is felt.â€",New York City,"['Partner', 'Friends', 'Siblings', 'Co-worker']",1,1,1,1,Art and Music,Carnival
503416,5.0,3.0,3.0,1.0,Co-worker,"Skyscrapers=>6,Sport=>1,Art and Music=>2,Carnival=>1,Cuisine=>1,Economic=>5",4,1.0,2,"""NYC is just like Downtown Toronto""",New York City,['Co-worker'],0,0,0,1,Skyscrapers,Sport
518782,5.0,5.0,1.0,4.0,"Partner,Co-worker","Skyscrapers=>4,Sport=>2,Art and Music=>2,Carnival=>1,Cuisine=>6,Economic=>5",10,8.0,10,Fast-paced life,New York City,"['Partner', 'Co-worker']",1,0,0,1,Cuisine,Carnival
504808,5.0,3.0,4.0,4.0,"Partner,Friends,Siblings","Skyscrapers=>6,Sport=>3,Art and Music=>4,Carnival=>4,Cuisine=>3,Economic=>6",0,5.0,6,New York City is where your wildest dreams come true,New York City,"['Partner', 'Friends', 'Siblings']",1,1,1,0,Skyscrapers,Sport
410946,5.0,4.0,3.0,2.0,"Partner,Co-worker","Skyscrapers=>6,Sport=>3,Art and Music=>2,Carnival=>1,Cuisine=>4,Economic=>5",15,1.0,5,"""I love NY""",New York City,"['Partner', 'Co-worker']",1,0,0,1,Skyscrapers,Carnival
520220,5.0,5.0,5.0,4.0,"Partner,Friends,Siblings,Co-worker","Skyscrapers=>5,Sport=>1,Art and Music=>4,Carnival=>2,Cuisine=>3,Economic=>6",-5,4.0,5,"Not just a city, but an experience.",New York City,"['Partner', 'Friends', 'Siblings', 'Co-worker']",1,1,1,1,Economic,Sport
395359,3.0,3.0,3.0,3.0,Partner,"Skyscrapers=>3,Sport=>3,Art and Music=>3,Carnival=>3,Cuisine=>3,Economic=>3",0.5,3.0,3,3,New York City,['Partner'],1,0,0,0,Skyscrapers,Skyscrapers
520868,5.0,5.0,5.0,5.0,Co-worker,"Skyscrapers=>6,Sport=>6,Art and Music=>6,Carnival=>1,Cuisine=>4,Economic=>6",0,1.0,5,"""These streets will make you feel brand new""",New York City,['Co-worker'],0,0,0,1,Skyscrapers,Carnival
5978,5.0,5.0,4.0,4.0,"Partner,Friends,Co-worker","Skyscrapers=>1,Sport=>2,Art and Music=>4,Carnival=>3,Cuisine=>5,Economic=>6",-3,3.0,5,Hotspot of the world,New York City,"['Partner', 'Friends', 'Co-worker']",1,1,0,1,Economic,Skyscrapers
498320,5.0,5.0,5.0,5.0,Co-worker,"Skyscrapers=>6,Sport=>5,Art and Music=>4,Carnival=>1,Cuisine=>3,Economic=>2",-10,1.0,30,Jai Sriram,New York City,['Co-worker'],0,0,0,1,Skyscrapers,Carnival
410380,4.0,4.0,2.0,2.0,"Partner,Friends,Co-worker","Skyscrapers=>6,Sport=>2,Art and Music=>3,Carnival=>1,Cuisine=>4,Economic=>5",20,3.0,6,"New York is the city that never sleeps

Â ",New York City,"['Partner', 'Friends', 'Co-worker']",1,1,0,1,Skyscrapers,Carnival
505387,5.0,5.0,1.0,3.0,"Partner,Friends,Siblings,Co-worker","Skyscrapers=>5,Sport=>4,Art and Music=>2,Carnival=>3,Cuisine=>1,Economic=>6",-1,1.0,5,"""Welcome to New York""",New York City,"['Partner', 'Friends', 'Siblings', 'Co-worker']",1,1,1,1,Economic,Cuisine
495082,5.0,5.0,1.0,3.0,"Partner,Friends,Co-worker","Skyscrapers=>6,Sport=>4,Art and Music=>2,Carnival=>3,Cuisine=>1,Economic=>5",5,1.0,1,Welcome to New York.,New York City,"['Partner', 'Friends', 'Co-worker']",1,1,0,1,Skyscrapers,Cuisine
502015,2.0,1.0,3.0,2.0,Friends,"Skyscrapers=>1,Sport=>1,Art and Music=>1,Carnival=>1,Cuisine=>1,Economic=>1",23,1.0,2,money,New York City,['Friends'],0,1,0,0,Skyscrapers,Skyscrapers
315752,5.0,4.0,5.0,3.0,"Partner,Friends,Siblings","Skyscrapers=>6,Sport=>4,Art and Music=>5,Carnival=>1,Cuisine=>6,Economic=>5",5,4.0,7,Concrete jungle where dreams are made of,New York City,"['Partner', 'Friends', 'Siblings']",1,1,1,0,Skyscrapers,Carnival
413773,5.0,5.0,4.0,4.0,Partner,"Skyscrapers=>5,Sport=>3,Art and Music=>4,Carnival=>1,Cuisine=>2,Economic=>6",0,10.0,15,The city where dreams are made of,New York City,['Partner'],1,0,0,0,Economic,Carnival
316478,5.0,5.0,2.0,3.0,"Partner,Friends","Skyscrapers=>6,Sport=>3,Art and Music=>2,Carnival=>5,Cuisine=>4,Economic=>1",15,4.0,6,"""Very urban""",New York City,"['Partner', 'Friends']",1,1,0,0,Skyscrapers,Economic
320438,5.0,5.0,4.0,4.0,"Partner,Friends,Siblings,Co-worker","Skyscrapers=>6,Sport=>6,Art and Music=>5,Carnival=>4,Cuisine=>5,Economic=>6",2,1.0,3,'Concrete jungles where dream are made of',New York City,"['Partner', 'Friends', 'Siblings', 'Co-worker']",1,1,1,1,Skyscrapers,Carnival
497304,5.0,5.0,2.0,3.0,"Partner,Friends,Siblings","Skyscrapers=>6,Sport=>3,Art and Music=>4,Carnival=>1,Cuisine=>2,Economic=>5",0,1.0,10,City of dreams.,New York City,"['Partner', 'Friends', 'Siblings']",1,1,1,0,Skyscrapers,Carnival
385647,5.0,5.0,2.0,4.0,"Partner,Friends,Co-worker","Skyscrapers=>5,Sport=>3,Art and Music=>2,Carnival=>1,Cuisine=>4,Economic=>6",22,1.0,3,Fancy,New York City,"['Partner', 'Friends', 'Co-worker']",1,1,0,1,Economic,Carnival
396386,5.0,5.0,4.0,5.0,"Partner,Friends,Co-worker","Skyscrapers=>6,Sport=>2,Art and Music=>4,Carnival=>1,Cuisine=>3,Economic=>5",10,10.0,3,New York! New York!,New York City,"['Partner', 'Friends', 'Co-worker']",1,1,0,1,Skyscrapers,Carnival
518472,5.0,4.0,4.0,3.0,"Partner,Friends","Skyscrapers=>6,Sport=>3,Art and Music=>2,Carnival=>1,Cuisine=>4,Economic=>5",3,3.0,15,I'm the king of New York.,New York City,"['Partner', 'Friends']",1,1,0,0,Skyscrapers,Carnival
411711,5.0,5.0,3.0,2.0,"Partner,Friends,Siblings,Co-worker","Skyscrapers=>5,Sport=>3,Art and Music=>2,Carnival=>1,Cuisine=>4,Economic=>6",-10,2.0,8,big apple,New York City,"['Partner', 'Friends', 'Siblings', 'Co-worker']",1,1,1,1,Economic,Carnival
312769,5.0,5.0,4.0,1.0,Siblings,"Skyscrapers=>3,Sport=>1,Art and Music=>2,Carnival=>1,Cuisine=>5,Economic=>5",2,1.0,3,big apple,New York City,['Siblings'],0,0,1,0,Cuisine,Sport
499672,5.0,5.0,3.0,5.0,"Partner,Friends,Siblings","Skyscrapers=>5,Sport=>1,Art and Music=>4,Carnival=>2,Cuisine=>3,Economic=>6",1,3.0,5,teenage mutant ninja turtles,New York City,"['Partner', 'Friends', 'Siblings']",1,1,1,0,Economic,Sport
317214,5.0,5.0,1.0,2.0,Friends,"Skyscrapers=>3,Sport=>1,Art and Music=>6,Carnival=>2,Cuisine=>5,Economic=>4",-5,10.0,30,stocks,New York City,['Friends'],0,1,0,0,Art and Music,Sport
498481,4.0,2.0,2.0,2.0,"Partner,Siblings","Skyscrapers=>6,Sport=>3,Art and Music=>3,Carnival=>3,Cuisine=>3,Economic=>6",18,3.0,3,Modern City,New York City,"['Partner', 'Siblings']",1,0,1,0,Skyscrapers,Sport
